file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\RangeMarker1.java,com.orsoncharts.demo.RangeMarker1,class,15,17,2,15,4,1,0,26,3,0.0,0.0,0.0,3,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,53,3,1,0,0,0,13,30,19,3,19,1,0,0,0,80,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\ScatterPlot3D1.java,com.orsoncharts.demo.ScatterPlot3D1,class,9,11,2,9,4,1,0,13,3,0.0,0.0,0.0,3,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,30,3,1,0,0,0,8,12,9,3,9,1,0,0,0,64,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\ScatterPlot3D3.java,com.orsoncharts.demo.ScatterPlot3D3,class,7,9,2,7,4,1,0,17,3,0.0,0.0,0.0,3,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,35,3,0,0,1,0,13,8,11,0,7,1,0,0,0,46,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\StackedBarChart3D2.java,com.orsoncharts.demo.StackedBarChart3D2,class,6,7,1,6,2,1,0,12,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,77,2,0,0,0,0,183,65,4,1,4,0,0,0,0,56,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\ScatterPlot3D2.java,com.orsoncharts.demo.ScatterPlot3D2,class,9,10,1,9,4,1,0,15,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,30,2,2,0,0,0,7,22,9,6,9,1,0,0,0,57,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\StackedBarChart3D1.java,com.orsoncharts.demo.StackedBarChart3D1,class,4,5,1,4,2,1,0,3,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,51,2,0,0,0,0,44,31,7,0,7,0,0,0,0,51,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\SVGDemo1.java,com.orsoncharts.demo.SVGDemo1,class,17,18,1,17,11,1,0,50,28,0.0,0.0,0.0,8,8,1,2,0,5,6,0,0,0,0,0,0,0,0,0,0,0,13,265,7,0,1,3,0,202,69,31,10,30,3,0,0,0,212,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\StackedBarChart3D3.java,com.orsoncharts.demo.StackedBarChart3D3,class,11,13,2,11,2,1,0,17,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,0,0,54,21,9,0,9,0,0,0,0,69,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\fx\PieChart3DFXDemo1.java,com.orsoncharts.demo.fx.PieChart3DFXDemo1,class,10,11,1,10,3,2,0,9,3,0.0,0.0,0.0,3,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0,0,1,2,5,0,5,0,0,0,0,35,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\PieChart3D2.java,com.orsoncharts.demo.PieChart3D2,class,6,8,2,6,2,1,0,10,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,21,2,0,0,0,0,8,6,3,6,3,0,0,0,0,60,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\AreaChart3D1.java,com.orsoncharts.demo.AreaChart3D1,class,6,8,2,6,2,1,0,9,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,66,2,0,0,0,0,52,47,8,0,8,0,0,0,0,61,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\fx\PieChart3DFXDemo2.java,com.orsoncharts.demo.fx.PieChart3DFXDemo2,class,10,11,1,10,3,2,0,9,3,0.0,0.0,0.0,3,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0,0,1,2,5,0,5,0,0,0,0,35,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\fx\RangeMarkerFXDemo1.java,com.orsoncharts.demo.fx.RangeMarkerFXDemo1,class,10,11,1,10,3,2,0,9,3,0.0,0.0,0.0,3,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0,0,1,2,5,0,5,0,0,0,0,38,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\PieChart3D1.java,com.orsoncharts.demo.PieChart3D1,class,4,6,2,4,2,1,0,5,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,0,11,9,2,0,2,0,0,0,0,51,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\AreaChart3D2.java,com.orsoncharts.demo.AreaChart3D2,class,6,7,1,6,2,1,0,13,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,65,2,0,0,0,0,49,45,8,0,8,0,0,0,0,59,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\SurfaceRenderer2.java,com.orsoncharts.demo.SurfaceRenderer2$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,4,-1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\DemoDescription.java,com.orsoncharts.demo.DemoDescription,class,0,1,1,0,5,1,0,0,0,0.53333336,0.5,1.0,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,22,4,0,0,0,0,0,0,3,0,3,0,0,0,0,19,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\fx\SurfaceRendererFXDemo2.java,com.orsoncharts.demo.fx.SurfaceRendererFXDemo2,class,9,10,1,9,3,2,0,8,3,0.0,0.0,0.0,3,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,18,1,0,0,0,0,1,2,4,0,4,0,0,0,0,34,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\HighlightXYZColorSource.java,com.orsoncharts.demo.HighlightXYZColorSource,class,3,4,1,3,5,2,0,5,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,5,0,0,5,0,0,0,0,0,26,2,0,0,0,0,1,0,8,0,8,1,0,0,0,27,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\fx\SurfaceRendererFXDemo1.java,com.orsoncharts.demo.fx.SurfaceRendererFXDemo1,class,9,10,1,9,3,2,0,8,3,0.0,0.0,0.0,3,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,18,1,0,0,0,0,1,2,4,0,4,0,0,0,0,34,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\fx\OrsonChartsFXDemo.java,com.orsoncharts.demo.fx.OrsonChartsFXDemo,class,24,25,1,24,19,2,0,68,16,0.75,0.0,0.0,8,1,4,4,0,0,4,0,0,0,6,2,0,6,0,0,2,0,8,227,4,1,2,1,4,68,10,83,40,49,5,0,0,2,126,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\XYZBarChart3D1.java,com.orsoncharts.demo.XYZBarChart3D1,class,4,5,1,4,2,1,0,4,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,8,10,5,0,5,0,0,0,0,49,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\SurfaceRenderer1.java,com.orsoncharts.demo.SurfaceRenderer1$Anonymous1,anonymous,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,-1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\org\jfree\fx\demo\FXGraphics2DDemo1.java,org.jfree.fx.demo.FXGraphics2DDemo1,class,16,17,1,16,5,3,0,38,6,0.0,0.0,0.0,4,3,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,370,2,0,0,0,0,12,855,17,0,17,1,0,1,0,110,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\fx\StackedBarChart3DFXDemo1.java,com.orsoncharts.demo.fx.StackedBarChart3DFXDemo1,class,10,11,1,10,3,2,0,9,3,0.0,0.0,0.0,3,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0,0,1,2,5,0,5,0,0,0,0,38,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\org\jfree\fx\demo\FXGraphics2DDemo1.java,org.jfree.fx.demo.FXGraphics2DDemo1$ChartCanvas,innerclass,3,3,0,3,5,2,0,8,8,0.6,0.0,0.0,5,0,4,1,0,0,4,0,0,0,2,0,0,1,0,1,0,0,0,25,3,0,0,0,0,0,4,4,0,6,0,0,0,2,24,8,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\fx\StackedBarChart3DFXDemo2.java,com.orsoncharts.demo.fx.StackedBarChart3DFXDemo2,class,10,11,1,10,3,2,0,9,3,0.0,0.0,0.0,3,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0,0,1,2,5,0,5,0,0,0,0,38,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\fx\StackedBarChart3DFXDemo3.java,com.orsoncharts.demo.fx.StackedBarChart3DFXDemo3,class,10,11,1,10,3,2,0,9,3,0.0,0.0,0.0,3,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0,0,1,2,5,0,5,0,0,0,0,38,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\HighlightCategoryColorSource.java,com.orsoncharts.demo.HighlightCategoryColorSource,class,2,3,1,2,17,2,0,5,0,0.5,0.53333336,0.8,10,0,10,0,0,0,10,0,0,0,3,0,0,3,0,0,0,0,0,59,10,0,5,0,1,2,2,9,0,5,1,0,0,0,70,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\fx\ScatterPlot3DFXDemo2.java,com.orsoncharts.demo.fx.ScatterPlot3DFXDemo2,class,10,11,1,10,3,2,0,9,3,0.0,0.0,0.0,3,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0,0,1,2,5,0,5,0,0,0,0,38,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\LineChart3D2.java,com.orsoncharts.demo.LineChart3D2,class,4,5,1,4,2,1,0,5,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,56,2,0,0,0,0,44,40,6,0,6,0,0,0,0,47,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\fx\ScatterPlot3DFXDemo1.java,com.orsoncharts.demo.fx.ScatterPlot3DFXDemo1,class,10,11,1,10,3,2,0,9,3,0.0,0.0,0.0,3,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0,0,1,2,5,0,5,0,0,0,0,38,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\LineChart3D1.java,com.orsoncharts.demo.LineChart3D1,class,10,12,2,10,6,1,0,18,15,0.0,0.0,0.0,6,6,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,109,6,0,0,0,0,79,76,8,0,8,0,0,0,0,64,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\SurfaceRenderer1.java,com.orsoncharts.demo.SurfaceRenderer1,class,8,9,1,8,1,1,0,8,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,5,5,6,0,6,0,1,0,0,34,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\SurfaceRenderer2.java,com.orsoncharts.demo.SurfaceRenderer2,class,8,9,1,8,1,1,0,10,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,5,9,6,0,6,0,1,0,0,33,1,0
C:\Users\donat\OneDrive\Desktop\SoftwareEvolutionToolchainWrapper\To_Analyze\src\com\orsoncharts\demo\fx\ScatterPlot3DFXDemo3.java,com.orsoncharts.demo.fx.ScatterPlot3DFXDemo3,class,11,12,1,11,3,2,0,11,3,0.0,0.0,0.0,3,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,34,1,0,0,0,0,17,18,12,0,12,0,0,0,0,65,1,0
